Time,East,North,z,v
27050900,79415.37319865957,242019.3740351377,2311.918,3.6185059071390224
27051000,79415.2120827891,242018.98268555943,2311.701,3.8952481307357045
27051100,79414.9418252016,242018.83450162783,2311.417,3.8187937886196472
27051200,79414.7344465008,242018.50924858265,2311.147,4.063344558365682
27051300,79414.51254273896,242018.13932139054,2310.949,4.245712307728822
27051400,79414.29019082051,242017.802747,2310.755,4.297575246578004
27051500,79414.11365388951,242017.43342960067,2310.524,4.385760025354784
27051600,79413.80962340483,242016.98456206266,2310.281,4.858269342059989
27051700,79413.44495447142,242016.54599943757,2310.04,5.284656280213501
27051800,79413.15589664463,242016.10845244862,2309.832,5.3632612280216225
27051900,79412.86474782272,242015.8265523957,2309.57,5.183654791746843
27052000,79412.54514690879,242015.41083480604,2309.297,5.358588900074347
27052100,79412.26350100318,242014.98450762872,2309.014,5.4196638272129025
27052200,79411.95131194453,242014.58000962995,2308.693,5.564750308863822
27052300,79411.5722675204,242014.08565639518,2308.39,5.919630393867509
27052400,79411.24630025569,242013.58089653123,2308.104,6.082173706825546
27052500,79410.85954550734,242013.09755996894,2307.722,6.380811938930656
27052600,79410.53327989898,242012.61503637582,2307.303,6.516443355082587
27052700,79410.20005040776,242012.0879404936,2306.923,6.6635490543703515
27052800,79409.79877095898,242011.5599310277,2306.46,7.0040195602239725
27052900,79409.43619322499,242010.9657237362,2306.012,7.3367560270190255
27053000,79409.0903803485,242010.2494253181,2305.646,7.708090943936767
27053100,79408.72083833195,242009.61064518988,2305.312,7.7875434509221195
27053200,79408.33542714232,242009.02724993043,2304.983,7.762113951753092
27053300,79408.07174143853,242008.3898930503,2304.507,7.850509664983542
27053400,79407.78582033953,242007.7188786408,2304.029,8.051799488313156
27053500,79407.42578092037,242006.93567151763,2303.664,8.437717404606532
27053600,79407.08633456522,242006.3084171461,2303.104,8.520487192643388
27053700,79406.73325946696,242005.56978367362,2302.53,8.94322050494116
27053800,79406.40286803442,242004.83145561814,2301.869,9.265159361824274
27053900,79406.01939900278,242004.1035338482,2301.248,9.48917135476012
27054000,79405.69656874533,242003.365307834,2300.532,9.71114972595933
27054100,79405.2149537749,242002.62494759914,2299.966,9.972265740542618
27054200,79404.83118632849,242001.919262317,2299.189,10.165234970230644
27054300,79404.45542772967,242001.18032528646,2298.481,10.25655897462692
27054400,79404.07136103603,242000.49687455595,2297.798,10.12049158885081
27054500,79403.7394757492,241999.8697233172,2297.061,9.876416860380084
27054600,79403.18981028975,241999.12844991498,2296.387,10.291903905497758
27054700,79402.78335808383,241998.42245839443,2295.828,10.115569880140217
