#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,timestamp,height[m],date[ms]
4116139377,201218900,2022:2:22:7:53:20,3,11.3821683,47.3095434,2099184,-24,87,-27,91,27882056,202,10,924071175,9.79,1.37,0,-1,0,2022-02-22 07:53:20.900,2099.184,2022:2:22:7:53:20:900
4116239179,201219000,2022:2:22:7:53:21,3,11.3821681,47.3095435,2099204,-26,22,-24,34,27882056,202,10,924136711,9.93,1.63,0,-1,0,2022-02-22 07:53:21.000,2099.204,2022:2:22:7:53:21:0
4116340159,201219100,2022:2:22:7:53:21,3,11.382168,47.3095436,2099194,-16,-7,-13,18,27882056,202,10,924136711,9.93,1.63,0,-1,0,2022-02-22 07:53:21.100,2099.194,2022:2:22:7:53:21:100
4116438741,201219200,2022:2:22:7:53:21,3,11.3821678,47.3095438,2099228,4,-19,-18,20,27882056,202,10,924136711,9.93,1.63,0,-1,0,2022-02-22 07:53:21.200,2099.228,2022:2:22:7:53:21:200
4116539173,201219300,2022:2:22:7:53:21,3,11.3821678,47.3095438,2099278,-15,9,-24,18,27882056,202,10,924136711,9.93,1.63,1,-1,0,2022-02-22 07:53:21.300,2099.278,2022:2:22:7:53:21:300
4116637727,201219400,2022:2:22:7:53:21,3,11.3821677,47.309544,2099281,-5,11,-17,12,27882056,202,10,924136711,9.93,1.63,1,-1,0,2022-02-22 07:53:21.400,2099.281,2022:2:22:7:53:21:400
4116738752,201219500,2022:2:22:7:53:21,3,11.3821677,47.3095441,2099284,-14,24,-11,28,27882056,202,10,924136711,9.93,1.63,1,-1,0,2022-02-22 07:53:21.500,2099.284,2022:2:22:7:53:21:500
4116837309,201219600,2022:2:22:7:53:21,3,11.3821676,47.3095443,2099334,46,16,-25,49,27882056,202,10,924136711,9.93,1.63,1,-1,0,2022-02-22 07:53:21.600,2099.334,2022:2:22:7:53:21:600
4116937678,201219700,2022:2:22:7:53:21,3,11.3821677,47.3095445,2099332,13,-7,-16,15,27882056,202,10,924136711,9.93,1.63,1,-1,0,2022-02-22 07:53:21.700,2099.332,2022:2:22:7:53:21:700
4117037445,201219800,2022:2:22:7:53:21,3,11.3821678,47.3095447,2099368,8,-9,-24,12,27882056,202,10,924136711,9.89,1.05,1,-1,0,2022-02-22 07:53:21.800,2099.368,2022:2:22:7:53:21:800
4117140427,201219900,2022:2:22:7:53:21,3,11.3821679,47.3095447,2099371,-26,57,-12,62,27882056,202,10,924136711,9.89,1.05,1,-1,0,2022-02-22 07:53:21.900,2099.371,2022:2:22:7:53:21:900
4117237144,201220000,2022:2:22:7:53:22,3,11.3821676,47.3095448,2099404,6,-14,-1,15,27882056,202,10,924202247,9.89,1.05,1,-1,0,2022-02-22 07:53:22.000,2099.404,2022:2:22:7:53:22:0
4117339346,201220100,2022:2:22:7:53:22,3,11.3821675,47.3095447,2099462,-6,-8,-2,10,27882056,202,10,924202247,9.89,1.05,1,-1,0,2022-02-22 07:53:22.100,2099.462,2022:2:22:7:53:22:100
4117437932,201220200,2022:2:22:7:53:22,3,11.3821673,47.3095446,2099536,-10,4,-13,10,27882056,202,10,924202247,9.89,1.05,1,-1,0,2022-02-22 07:53:22.200,2099.536,2022:2:22:7:53:22:200
4117539330,201220300,2022:2:22:7:53:22,3,11.3821672,47.3095445,2099565,-10,-7,-3,12,27882056,202,10,924202247,9.89,1.05,0,-1,0,2022-02-22 07:53:22.300,2099.565,2022:2:22:7:53:22:300
4117638360,201220400,2022:2:22:7:53:22,3,11.382167,47.3095446,2099671,60,1,-25,60,27882056,202,10,924202247,9.89,1.05,0,-1,0,2022-02-22 07:53:22.400,2099.671,2022:2:22:7:53:22:400
4117740423,201220500,2022:2:22:7:53:22,3,11.3821669,47.3095444,2099702,-55,5,-17,55,27882056,202,10,924202247,9.87,1.21,0,-1,0,2022-02-22 07:53:22.500,2099.702,2022:2:22:7:53:22:500
4117837599,201220600,2022:2:22:7:53:22,3,11.3821669,47.3095445,2099807,51,27,-38,58,27882056,202,10,924202247,9.87,1.21,0,-1,0,2022-02-22 07:53:22.600,2099.807,2022:2:22:7:53:22:600
4117940284,201220700,2022:2:22:7:53:22,3,11.3821668,47.3095446,2099860,36,-21,-53,42,27882056,202,10,924202247,9.87,1.21,0,-1,0,2022-02-22 07:53:22.700,2099.86,2022:2:22:7:53:22:700
4118037549,201220800,2022:2:22:7:53:22,3,11.3821668,47.3095446,2099857,-11,-16,-43,19,27882056,202,10,924202247,9.87,1.21,0,-1,0,2022-02-22 07:53:22.800,2099.857,2022:2:22:7:53:22:800
4118140241,201220900,2022:2:22:7:53:22,3,11.3821667,47.3095448,2099870,19,15,-42,24,27882056,202,10,924202247,9.87,1.21,0,-1,0,2022-02-22 07:53:22.900,2099.87,2022:2:22:7:53:22:900
4118237406,201221000,2022:2:22:7:53:23,3,11.3821666,47.3095448,2099883,8,-22,-35,23,27882056,202,10,924267783,9.87,1.21,0,-1,0,2022-02-22 07:53:23.000,2099.883,2022:2:22:7:53:23:0
4118340111,201221100,2022:2:22:7:53:23,3,11.3821665,47.3095448,2099892,-48,-46,-26,67,27882056,202,10,924267783,9.87,1.21,0,-1,0,2022-02-22 07:53:23.100,2099.892,2022:2:22:7:53:23:100
4118439238,201221200,2022:2:22:7:53:23,3,11.3821665,47.3095449,2099903,15,-5,-21,16,27882056,202,10,924267783,9.87,1.21,0,-1,0,2022-02-22 07:53:23.200,2099.903,2022:2:22:7:53:23:200
4118539488,201221300,2022:2:22:7:53:23,3,11.3821666,47.3095447,2099934,-43,26,-17,50,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.300,2099.934,2022:2:22:7:53:23:300
4118638499,201221400,2022:2:22:7:53:23,3,11.3821666,47.3095447,2099943,-7,-5,-6,9,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.400,2099.943,2022:2:22:7:53:23:400
4118741195,201221500,2022:2:22:7:53:23,3,11.3821667,47.3095446,2099944,-76,31,-5,82,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.500,2099.944,2022:2:22:7:53:23:500
4118838521,201221600,2022:2:22:7:53:23,3,11.3821666,47.3095446,2099987,2,-8,-8,8,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.600,2099.987,2022:2:22:7:53:23:600
4118941197,201221700,2022:2:22:7:53:23,3,11.3821666,47.3095447,2099970,2,6,3,6,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.700,2099.97,2022:2:22:7:53:23:700
4119038366,201221800,2022:2:22:7:53:23,3,11.3821666,47.3095447,2100016,-6,26,-13,27,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.800,2100.016,2022:2:22:7:53:23:800
4119139203,201221900,2022:2:22:7:53:23,3,11.3821666,47.3095446,2100074,-35,40,-30,53,27882056,202,10,924267783,9.81,1.25,1,-1,0,2022-02-22 07:53:23.900,2100.074,2022:2:22:7:53:23:900
4119237832,201222000,2022:2:22:7:53:24,3,11.3821664,47.3095448,2100022,-8,-25,-2,26,27882056,202,10,924333319,9.85,1.51,1,-1,0,2022-02-22 07:53:24.000,2100.022,2022:2:22:7:53:24:0
4119340519,201222100,2022:2:22:7:53:24,3,11.3821664,47.3095448,2100052,-13,36,-11,38,27882056,202,10,924333319,9.85,1.51,1,-1,0,2022-02-22 07:53:24.100,2100.052,2022:2:22:7:53:24:100
4119437688,201222200,2022:2:22:7:53:24,3,11.3821662,47.3095449,2100113,23,7,-26,24,27882056,202,10,924333319,9.85,1.51,1,-1,0,2022-02-22 07:53:24.200,2100.113,2022:2:22:7:53:24:200
4119538524,201222300,2022:2:22:7:53:24,3,11.382166,47.309545,2100073,-66,-51,-4,84,27882056,202,10,924333319,9.85,1.51,0,-1,0,2022-02-22 07:53:24.300,2100.073,2022:2:22:7:53:24:300
4119639661,201222400,2022:2:22:7:53:24,3,11.3821659,47.3095452,2100131,64,15,-22,66,27882056,202,10,924333319,9.85,1.51,0,-1,0,2022-02-22 07:53:24.400,2100.131,2022:2:22:7:53:24:400
4119738671,201222500,2022:2:22:7:53:24,3,11.3821658,47.3095452,2100104,-31,12,-6,33,27882056,202,10,924333319,9.85,1.51,0,-1,0,2022-02-22 07:53:24.500,2100.104,2022:2:22:7:53:24:500
4119839520,201222600,2022:2:22:7:53:24,3,11.3821658,47.3095453,2100113,-28,32,-3,43,27882056,202,10,924333319,9.85,1.51,0,-1,0,2022-02-22 07:53:24.600,2100.113,2022:2:22:7:53:24:600
4119938526,201222700,2022:2:22:7:53:24,3,11.3821656,47.3095455,2100138,21,-18,-11,28,27882056,202,10,924333319,9.85,1.51,0,-1,0,2022-02-22 07:53:24.700,2100.138,2022:2:22:7:53:24:700
4120039108,201222800,2022:2:22:7:53:24,3,11.3821655,47.3095456,2100133,7,16,-4,17,27882056,202,10,924333319,9.87,1.13,0,-1,0,2022-02-22 07:53:24.800,2100.133,2022:2:22:7:53:24:800
4120138148,201222900,2022:2:22:7:53:24,3,11.3821653,47.3095456,2100181,-53,-6,-20,53,27882056,202,10,924333319,9.87,1.13,0,-1,0,2022-02-22 07:53:24.900,2100.181,2022:2:22:7:53:24:900
4120238999,201223000,2022:2:22:7:53:25,3,11.3821652,47.3095459,2100160,25,12,-9,28,27882056,202,10,924398855,9.87,1.13,0,-1,0,2022-02-22 07:53:25.000,2100.16,2022:2:22:7:53:25:0
4120339837,201223100,2022:2:22:7:53:25,3,11.3821653,47.3095459,2100146,-24,58,-2,63,27882056,202,10,924398855,9.87,1.13,0,-1,0,2022-02-22 07:53:25.100,2100.146,2022:2:22:7:53:25:100
4120439235,201223200,2022:2:22:7:53:25,3,11.3821649,47.309546,2100165,8,-74,-7,74,27882056,202,10,924398855,9.87,1.13,0,-1,0,2022-02-22 07:53:25.200,2100.165,2022:2:22:7:53:25:200
4120540087,201223300,2022:2:22:7:53:25,3,11.3821649,47.3095461,2100175,0,23,-13,23,27882056,202,10,924398855,9.87,1.13,1,-1,0,2022-02-22 07:53:25.300,2100.175,2022:2:22:7:53:25:300
4120639093,201223400,2022:2:22:7:53:25,3,11.382165,47.3095461,2100145,-87,48,4,100,27882056,202,10,924398855,9.87,1.13,1,-1,0,2022-02-22 07:53:25.400,2100.145,2022:2:22:7:53:25:400
4120739312,201223500,2022:2:22:7:53:25,3,11.3821649,47.3095462,2100185,28,0,-4,28,27882056,202,10,924398855,9.67,1.33,1,-1,0,2022-02-22 07:53:25.500,2100.185,2022:2:22:7:53:25:500
4120838765,201223600,2022:2:22:7:53:25,3,11.3821649,47.3095462,2100163,-53,35,7,63,27882056,202,10,924398855,9.67,1.33,1,-1,0,2022-02-22 07:53:25.600,2100.163,2022:2:22:7:53:25:600
4120939589,201223700,2022:2:22:7:53:25,3,11.3821648,47.3095464,2100176,46,1,1,46,27882056,202,10,924398855,9.67,1.33,1,-1,0,2022-02-22 07:53:25.700,2100.176,2022:2:22:7:53:25:700
4121038630,201223800,2022:2:22:7:53:25,3,11.3821647,47.3095463,2100154,-16,-22,16,27,27882056,202,10,924398855,9.67,1.33,1,-1,0,2022-02-22 07:53:25.800,2100.154,2022:2:22:7:53:25:800
4121141316,201223900,2022:2:22:7:53:25,3,11.3821648,47.3095464,2100119,-8,24,27,25,27882056,202,10,924398855,9.67,1.33,1,-1,0,2022-02-22 07:53:25.900,2100.119,2022:2:22:7:53:25:900
4121238982,201224000,2022:2:22:7:53:26,3,11.3821648,47.3095464,2100130,-1,22,22,22,27882056,202,10,924464391,9.67,1.33,1,-1,0,2022-02-22 07:53:26.000,2100.13,2022:2:22:7:53:26:0
4121339836,201224100,2022:2:22:7:53:26,3,11.3821647,47.3095464,2100134,-2,3,21,3,27882056,202,10,924464391,9.67,1.33,1,-1,0,2022-02-22 07:53:26.100,2100.134,2022:2:22:7:53:26:100
4121438837,201224200,2022:2:22:7:53:26,3,11.3821646,47.3095465,2100169,43,-29,10,52,27882056,202,10,924464391,9.67,1.33,1,-1,0,2022-02-22 07:53:26.200,2100.169,2022:2:22:7:53:26:200
4121539060,201224300,2022:2:22:7:53:26,3,11.3821646,47.3095465,2100190,45,-14,9,47,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.300,2100.19,2022:2:22:7:53:26:300
4121638628,201224400,2022:2:22:7:53:26,3,11.3821646,47.3095465,2100171,-33,-10,19,34,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.400,2100.171,2022:2:22:7:53:26:400
4121737646,201224500,2022:2:22:7:53:26,3,11.3821646,47.3095465,2100198,-11,26,10,28,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.500,2100.198,2022:2:22:7:53:26:500
4121838488,201224600,2022:2:22:7:53:26,3,11.3821646,47.3095466,2100181,14,16,23,22,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.600,2100.181,2022:2:22:7:53:26:600
4121939383,201224700,2022:2:22:7:53:26,3,11.3821645,47.3095467,2100202,12,2,13,12,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.700,2100.202,2022:2:22:7:53:26:700
4122039016,201224800,2022:2:22:7:53:26,3,11.3821644,47.3095468,2100211,12,-1,8,12,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.800,2100.211,2022:2:22:7:53:26:800
4122138024,201224900,2022:2:22:7:53:26,3,11.3821644,47.3095467,2100186,-96,31,13,101,27882056,202,10,924464391,9.89,1.29,0,-1,0,2022-02-22 07:53:26.900,2100.186,2022:2:22:7:53:26:900
4122240055,201225000,2022:2:22:7:53:27,3,11.3821642,47.3095469,2100191,-7,7,12,10,27882056,202,10,924529927,9.85,1.25,0,-1,0,2022-02-22 07:53:27.000,2100.191,2022:2:22:7:53:27:0
4122339065,201225100,2022:2:22:7:53:27,3,11.3821641,47.3095471,2100159,17,-12,10,21,27882056,202,10,924529927,9.85,1.25,0,-1,0,2022-02-22 07:53:27.100,2100.159,2022:2:22:7:53:27:100
4122440656,201225200,2022:2:22:7:53:27,3,11.3821641,47.309547,2100126,-34,27,23,43,27882056,202,10,924529927,9.85,1.25,0,-1,0,2022-02-22 07:53:27.200,2100.126,2022:2:22:7:53:27:200
4122539693,201225300,2022:2:22:7:53:27,3,11.3821639,47.3095471,2100096,1,-41,39,41,27882056,202,10,924529927,9.85,1.25,1,-1,0,2022-02-22 07:53:27.300,2100.096,2022:2:22:7:53:27:300
4122640525,201225400,2022:2:22:7:53:27,3,11.3821639,47.3095472,2100125,-6,31,20,32,27882056,202,10,924529927,9.85,1.25,1,-1,0,2022-02-22 07:53:27.400,2100.125,2022:2:22:7:53:27:400
4122739535,201225500,2022:2:22:7:53:27,3,11.3821638,47.3095473,2100134,29,6,17,29,27882056,202,10,924529927,9.85,1.25,1,-1,0,2022-02-22 07:53:27.500,2100.134,2022:2:22:7:53:27:500
4122841394,201225600,2022:2:22:7:53:27,3,11.3821636,47.3095474,2100134,81,-53,18,96,27882056,202,10,924529927,9.85,1.25,1,-1,0,2022-02-22 07:53:27.600,2100.134,2022:2:22:7:53:27:600
4122938561,201225700,2022:2:22:7:53:27,3,11.3821637,47.3095472,2100157,-89,39,10,97,27882056,202,10,924529927,9.85,1.25,1,-1,0,2022-02-22 07:53:27.700,2100.157,2022:2:22:7:53:27:700
4123040631,201225800,2022:2:22:7:53:27,3,11.3821634,47.3095474,2100160,32,-31,8,45,27882056,202,10,924529927,9.85,1.29,1,-1,0,2022-02-22 07:53:27.800,2100.16,2022:2:22:7:53:27:800
4123139642,201225900,2022:2:22:7:53:27,3,11.3821636,47.3095474,2100159,12,69,16,70,27882056,202,10,924529927,9.85,1.29,1,-1,0,2022-02-22 07:53:27.900,2100.159,2022:2:22:7:53:27:900
4123240490,201226000,2022:2:22:7:53:28,3,11.3821633,47.3095475,2100169,5,-30,10,31,27882056,202,10,924595463,9.85,1.29,1,-1,0,2022-02-22 07:53:28.000,2100.169,2022:2:22:7:53:28:0
4123339610,201226100,2022:2:22:7:53:28,3,11.3821632,47.3095476,2100190,14,-22,8,26,27882056,202,10,924595463,9.85,1.29,1,-1,0,2022-02-22 07:53:28.100,2100.19,2022:2:22:7:53:28:100
4123440454,201226200,2022:2:22:7:53:28,3,11.3821633,47.3095475,2100168,-62,26,22,68,27882056,202,10,924595463,9.85,1.29,1,-1,0,2022-02-22 07:53:28.200,2100.168,2022:2:22:7:53:28:200
4123539489,201226300,2022:2:22:7:53:28,3,11.3821632,47.3095475,2100217,-32,31,-1,45,27882056,202,10,924595463,9.85,1.29,0,-1,0,2022-02-22 07:53:28.300,2100.217,2022:2:22:7:53:28:300
4123642180,201226400,2022:2:22:7:53:28,3,11.3821631,47.3095477,2100212,38,0,5,38,27882056,202,10,924595463,9.85,1.29,0,-1,0,2022-02-22 07:53:28.400,2100.212,2022:2:22:7:53:28:400
4123740734,201226500,2022:2:22:7:53:28,3,11.382163,47.3095477,2100241,13,-10,-3,16,27882056,202,10,924595463,9.85,1.05,0,-1,0,2022-02-22 07:53:28.500,2100.241,2022:2:22:7:53:28:500
4123841584,201226600,2022:2:22:7:53:28,3,11.382163,47.3095476,2100250,-19,7,1,20,27882056,202,10,924595463,9.85,1.05,0,-1,0,2022-02-22 07:53:28.600,2100.25,2022:2:22:7:53:28:600
4123940601,201226700,2022:2:22:7:53:28,3,11.3821629,47.3095477,2100265,16,19,-1,25,27882056,202,10,924595463,9.85,1.05,0,-1,0,2022-02-22 07:53:28.700,2100.265,2022:2:22:7:53:28:700
4124039586,201226800,2022:2:22:7:53:28,3,11.3821627,47.3095479,2100257,80,-42,3,91,27882056,202,10,924595463,9.85,1.05,0,-1,0,2022-02-22 07:53:28.800,2100.257,2022:2:22:7:53:28:800
4124140661,201226900,2022:2:22:7:53:28,3,11.3821627,47.3095477,2100299,-36,-8,-4,36,27882056,202,10,924595463,9.85,1.05,0,-1,0,2022-02-22 07:53:28.900,2100.299,2022:2:22:7:53:28:900
4124239670,201227000,2022:2:22:7:53:29,3,11.3821626,47.3095477,2100305,-51,27,-7,58,27882056,202,10,924660999,9.85,1.05,0,-1,0,2022-02-22 07:53:29.000,2100.305,2022:2:22:7:53:29:0
4124340509,201227100,2022:2:22:7:53:29,3,11.3821626,47.3095476,2100309,-29,50,0,58,27882056,202,10,924660999,9.85,1.05,0,-1,0,2022-02-22 07:53:29.100,2100.309,2022:2:22:7:53:29:100
4124439516,201227200,2022:2:22:7:53:29,3,11.3821624,47.3095477,2100315,0,-12,-1,12,27882056,202,10,924660999,9.85,1.05,0,-1,0,2022-02-22 07:53:29.200,2100.315,2022:2:22:7:53:29:200
4124540053,201227300,2022:2:22:7:53:29,3,11.3821624,47.3095477,2100343,22,1,-14,22,27882056,202,10,924660999,9.77,1.43,0,-1,0,2022-02-22 07:53:29.300,2100.343,2022:2:22:7:53:29:300
4124639113,201227400,2022:2:22:7:53:29,3,11.3821624,47.3095476,2100312,-54,40,5,67,27882056,202,10,924660999,9.77,1.43,1,-1,0,2022-02-22 07:53:29.400,2100.312,2022:2:22:7:53:29:400
4124738202,201227500,2022:2:22:7:53:29,3,11.3821622,47.3095476,2100350,-24,-7,-11,25,27882056,202,10,924660999,9.77,1.43,1,-1,0,2022-02-22 07:53:29.500,2100.35,2022:2:22:7:53:29:500
4124840973,201227600,2022:2:22:7:53:29,3,11.3821621,47.3095477,2100370,44,-20,-14,48,27882056,202,10,924660999,9.77,1.43,1,-1,0,2022-02-22 07:53:29.600,2100.37,2022:2:22:7:53:29:600
4124938576,201227700,2022:2:22:7:53:29,3,11.3821619,47.3095477,2100372,30,-42,-13,52,27882056,202,10,924660999,9.77,1.43,1,-1,0,2022-02-22 07:53:29.700,2100.372,2022:2:22:7:53:29:700
4125039487,201227800,2022:2:22:7:53:29,3,11.382162,47.3095476,2100384,-14,34,-8,37,27882056,202,10,924660999,9.77,1.43,1,-1,0,2022-02-22 07:53:29.800,2100.384,2022:2:22:7:53:29:800
4125138588,201227900,2022:2:22:7:53:29,3,11.3821618,47.3095476,2100361,8,-6,8,10,27882056,202,10,924660999,9.77,1.43,1,-1,0,2022-02-22 07:53:29.900,2100.361,2022:2:22:7:53:29:900
4125238850,201228000,2022:2:22:7:53:30,3,11.3821619,47.3095475,2100410,-32,45,-8,55,27882056,202,10,924726535,9.63,1.01,1,-1,0,2022-02-22 07:53:30.000,2100.41,2022:2:22:7:53:30:0
4125340185,201228100,2022:2:22:7:53:30,3,11.3821618,47.3095474,2100414,-36,22,2,42,27882056,202,10,924726535,9.63,1.01,1,-1,0,2022-02-22 07:53:30.100,2100.414,2022:2:22:7:53:30:100
4125441019,201228200,2022:2:22:7:53:30,3,11.3821617,47.3095475,2100410,-7,-11,11,13,27882056,202,10,924726535,9.63,1.01,1,-1,0,2022-02-22 07:53:30.200,2100.41,2022:2:22:7:53:30:200
4125538229,201228300,2022:2:22:7:53:30,3,11.3821617,47.3095475,2100405,-25,13,23,28,27882056,202,10,924726535,9.63,1.01,1,-1,0,2022-02-22 07:53:30.300,2100.405,2022:2:22:7:53:30:300
4125640904,201228400,2022:2:22:7:53:30,3,11.3821615,47.3095475,2100425,4,-10,13,11,27882056,202,10,924726535,9.63,1.01,0,-1,0,2022-02-22 07:53:30.400,2100.425,2022:2:22:7:53:30:400
4125738501,201228500,2022:2:22:7:53:30,3,11.3821615,47.3095475,2100432,-9,12,16,15,27882056,202,10,924726535,9.63,1.01,0,-1,0,2022-02-22 07:53:30.500,2100.432,2022:2:22:7:53:30:500
4125839331,201228600,2022:2:22:7:53:30,3,11.3821615,47.3095476,2100483,31,33,0,45,27882056,202,10,924726535,9.63,1.01,0,-1,0,2022-02-22 07:53:30.600,2100.483,2022:2:22:7:53:30:600
4125938328,201228700,2022:2:22:7:53:30,3,11.3821614,47.3095476,2100493,-1,5,4,5,27882056,202,10,924726535,9.63,1.01,0,-1,0,2022-02-22 07:53:30.700,2100.493,2022:2:22:7:53:30:700
4126040392,201228800,2022:2:22:7:53:30,3,11.3821612,47.3095476,2100497,-8,-55,9,56,27882056,202,10,924726535,9.75,1.33,0,-1,0,2022-02-22 07:53:30.800,2100.497,2022:2:22:7:53:30:800
4126138109,201228900,2022:2:22:7:53:30,3,11.3821612,47.3095477,2100542,42,13,0,44,27882056,202,10,924726535,9.75,1.33,0,-1,0,2022-02-22 07:53:30.900,2100.542,2022:2:22:7:53:30:900
4126240775,201229000,2022:2:22:7:53:31,3,11.3821611,47.3095477,2100563,20,-40,2,45,27882056,202,10,924792071,9.75,1.33,0,-1,0,2022-02-22 07:53:31.000,2100.563,2022:2:22:7:53:31:0
4126339793,201229100,2022:2:22:7:53:31,3,11.382161,47.3095476,2100594,-18,-35,-2,39,27882056,202,10,924792071,9.75,1.33,0,-1,0,2022-02-22 07:53:31.100,2100.594,2022:2:22:7:53:31:100
4126440700,201229200,2022:2:22:7:53:31,3,11.382161,47.3095478,2100613,62,29,0,68,27882056,202,10,924792071,9.75,1.33,0,-1,0,2022-02-22 07:53:31.200,2100.613,2022:2:22:7:53:31:200
4126538451,201229300,2022:2:22:7:53:31,3,11.3821609,47.3095478,2100642,14,-28,-5,31,27882056,202,10,924792071,9.75,1.33,0,-1,0,2022-02-22 07:53:31.300,2100.642,2022:2:22:7:53:31:300
4126641144,201229400,2022:2:22:7:53:31,3,11.3821607,47.3095478,2100670,16,-31,-11,35,27882056,202,10,924792071,9.75,1.33,1,-1,0,2022-02-22 07:53:31.400,2100.67,2022:2:22:7:53:31:400
4126739544,201229500,2022:2:22:7:53:31,3,11.3821607,47.3095479,2100701,52,5,-23,53,27882056,202,10,924792071,9.81,1.25,1,-1,0,2022-02-22 07:53:31.500,2100.701,2022:2:22:7:53:31:500
4126838559,201229600,2022:2:22:7:53:31,3,11.3821606,47.3095479,2100683,-6,-33,-6,33,27882056,202,10,924792071,9.81,1.25,1,-1,0,2022-02-22 07:53:31.600,2100.683,2022:2:22:7:53:31:600
4126941880,201229700,2022:2:22:7:53:31,3,11.3821607,47.309548,2100719,50,27,-21,57,27882056,202,10,924792071,9.81,1.25,1,-1,0,2022-02-22 07:53:31.700,2100.719,2022:2:22:7:53:31:700
4127040904,201229800,2022:2:22:7:53:31,3,11.3821606,47.3095479,2100691,-43,-16,-8,46,27882056,202,10,924792071,9.81,1.25,1,-1,0,2022-02-22 07:53:31.800,2100.691,2022:2:22:7:53:31:800
4127141769,201229900,2022:2:22:7:53:31,3,11.3821606,47.3095479,2100719,-22,4,-17,22,27882056,202,10,924792071,9.81,1.25,1,-1,0,2022-02-22 07:53:31.900,2100.719,2022:2:22:7:53:31:900
4127238947,201230000,2022:2:22:7:53:32,3,11.3821605,47.309548,2100715,-1,-17,-13,17,27882056,202,10,924857607,9.81,1.25,1,-1,0,2022-02-22 07:53:32.000,2100.715,2022:2:22:7:53:32:0
4127340616,201230100,2022:2:22:7:53:32,3,11.3821605,47.309548,2100737,14,22,-18,26,27882056,202,10,924857607,9.81,1.25,1,-1,0,2022-02-22 07:53:32.100,2100.737,2022:2:22:7:53:32:100
4127439615,201230200,2022:2:22:7:53:32,3,11.3821603,47.3095481,2100738,-9,-42,-14,43,27882056,202,10,924857607,9.81,1.25,1,-1,0,2022-02-22 07:53:32.200,2100.738,2022:2:22:7:53:32:200
4127539854,201230300,2022:2:22:7:53:32,3,11.3821604,47.3095481,2100752,5,47,-14,47,27882056,202,10,924857607,9.79,1.55,1,-1,0,2022-02-22 07:53:32.300,2100.752,2022:2:22:7:53:32:300
4127640725,201230400,2022:2:22:7:53:32,3,11.3821601,47.3095482,2100775,35,-76,-15,83,27882056,202,10,924857607,9.79,1.55,0,-1,0,2022-02-22 07:53:32.400,2100.775,2022:2:22:7:53:32:400
4127740722,201230500,2022:2:22:7:53:32,3,11.3821603,47.3095482,2100766,-31,43,-7,53,27882056,202,10,924857607,9.79,1.55,0,-1,0,2022-02-22 07:53:32.500,2100.766,2022:2:22:7:53:32:500
4127839744,201230600,2022:2:22:7:53:32,3,11.3821602,47.3095483,2100771,-13,-16,-8,20,27882056,202,10,924857607,9.79,1.55,0,-1,0,2022-02-22 07:53:32.600,2100.771,2022:2:22:7:53:32:600
4127940612,201230700,2022:2:22:7:53:32,3,11.3821602,47.3095482,2100773,-71,21,-7,74,27882056,202,10,924857607,9.79,1.55,0,-1,0,2022-02-22 07:53:32.700,2100.773,2022:2:22:7:53:32:700
4128039624,201230800,2022:2:22:7:53:32,3,11.3821602,47.3095484,2100771,26,41,-6,48,27882056,202,10,924857607,9.79,1.55,0,-1,0,2022-02-22 07:53:32.800,2100.771,2022:2:22:7:53:32:800
4128140457,201230900,2022:2:22:7:53:32,3,11.3821603,47.3095482,2100781,-90,24,-1,93,27882056,202,10,924857607,9.79,1.55,0,-1,0,2022-02-22 07:53:32.900,2100.781,2022:2:22:7:53:32:900
4128240817,201231000,2022:2:22:7:53:33,3,11.3821602,47.3095484,2100728,21,-4,22,21,27882056,202,10,924923143,9.77,1.59,0,-1,0,2022-02-22 07:53:33.000,2100.728,2022:2:22:7:53:33:0
4128341659,201231100,2022:2:22:7:53:33,3,11.3821603,47.3095483,2100781,-46,69,11,83,27882056,202,10,924923143,9.77,1.59,0,-1,0,2022-02-22 07:53:33.100,2100.781,2022:2:22:7:53:33:100
